feature,importance,model,importance_type,rank
process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,90.06418127774612,BayesianRidge,coef_ (absolute values),35
project_prf_team_size_group_3_4,89.471241749798,BayesianRidge,coef_ (absolute values),36
project_prf_application_type_missing,88.41927387211405,BayesianRidge,coef_ (absolute values),37
functional_size_group_l_1000_2999,83.78150752735695,BayesianRidge,coef_ (absolute values),38
project_prf_case_tool_used_no,83.58679195281849,BayesianRidge,coef_ (absolute values),39
project_prf_case_tool_used_yes,82.72287527865481,BayesianRidge,coef_ (absolute values),40
tech_tf_primary_programming_language,81.50308401819757,BayesianRidge,coef_ (absolute values),41
project_prf_application_type_customer billing/relationship management,80.26778330831351,BayesianRidge,coef_ (absolute values),42
functional_size_group_xl_3000_8999,77.01736982909952,BayesianRidge,coef_ (absolute values),43
external_eef_organisation_type_banking_insurance_stock,76.40409858847477,BayesianRidge,coef_ (absolute values),44
process_pmf_development_methodologies_lean,75.63641201488664,BayesianRidge,coef_ (absolute values),45
tech_tf_architecture_missing,75.38660560980742,BayesianRidge,coef_ (absolute values),46
tech_tf_development_platform_mr,72.73018829484833,BayesianRidge,coef_ (absolute values),47
tech_tf_client_server_missing,72.61617156366607,BayesianRidge,coef_ (absolute values),48
project_prf_team_size_group_15_20,71.54926098201723,BayesianRidge,coef_ (absolute values),49
project_prf_application_type_operating system or software utility,71.1949605870617,BayesianRidge,coef_ (absolute values),50
external_eef_organisation_type_medical_and_health_care,70.94274402660719,BayesianRidge,coef_ (absolute values),51
tech_tf_language_type_5gl,69.5313325452705,BayesianRidge,coef_ (absolute values),52
functional_size_group_s_100,68.23122908172564,BayesianRidge,coef_ (absolute values),53
project_prf_relative_size_missing,67.36175391473111,BayesianRidge,coef_ (absolute values),54
project_prf_relative_size_xxl,66.59342307265189,BayesianRidge,coef_ (absolute values),55
project_prf_team_size_group_1,61.53385261026821,BayesianRidge,coef_ (absolute values),56
project_prf_application_type_electronic data interchange,59.88994620469519,BayesianRidge,coef_ (absolute values),57
project_prf_relative_size_xs,59.769875068577704,BayesianRidge,coef_ (absolute values),58
project_prf_application_type_management or performance reporting,58.026589621150876,BayesianRidge,coef_ (absolute values),59
project_prf_development_type_re_development,53.72826595795249,BayesianRidge,coef_ (absolute values),60
project_prf_team_size_group_5_8,50.61862220019722,BayesianRidge,coef_ (absolute values),61
project_prf_team_size_group_9_14,43.234495635506605,BayesianRidge,coef_ (absolute values),62
project_prf_team_size_group_31_40,40.98634611563007,BayesianRidge,coef_ (absolute values),63
tech_tf_architecture_multi_tier_client_server,40.566064892624496,BayesianRidge,coef_ (absolute values),64
external_eef_organisation_type_education_institution,40.28423305688318,BayesianRidge,coef_ (absolute values),65
external_eef_organisation_type_communications,39.26300337627271,BayesianRidge,coef_ (absolute values),66
project_prf_application_type_auditing management,39.23434644768321,BayesianRidge,coef_ (absolute values),67
project_prf_application_group_real_time_application,38.977551240469616,BayesianRidge,coef_ (absolute values),68
tech_tf_architecture_multi_tier_with_web_public_interface,37.48624766821402,BayesianRidge,coef_ (absolute values),69
project_prf_application_type_business application,36.58829791579507,BayesianRidge,coef_ (absolute values),70
project_prf_application_group_infrastructure_software,35.65818710818894,BayesianRidge,coef_ (absolute values),71
project_prf_relative_size_m1,33.24924068936684,BayesianRidge,coef_ (absolute values),72
process_pmf_development_methodologies_agile_development,30.453501247724404,BayesianRidge,coef_ (absolute values),73
project_prf_application_type_workflow support & management,30.393795647939356,BayesianRidge,coef_ (absolute values),74
tech_tf_client_server_yes,28.897149053636824,BayesianRidge,coef_ (absolute values),75
project_prf_team_size_group_2,25.958384053146524,BayesianRidge,coef_ (absolute values),76
project_prf_application_type_online analysis and reporting,25.48491226465567,BayesianRidge,coef_ (absolute values),77
project_prf_application_group_business_application,25.1944468797397,BayesianRidge,coef_ (absolute values),78
tech_tf_language_type_4gl,24.576305932895878,BayesianRidge,coef_ (absolute values),79
project_prf_application_type_surveillance and security,22.579991624391297,BayesianRidge,coef_ (absolute values),80
project_prf_relative_size_l,21.939974787801418,BayesianRidge,coef_ (absolute values),81
project_prf_application_type_mobile application,17.615540208508605,BayesianRidge,coef_ (absolute values),82
project_prf_team_size_group_21_30,16.716242391585823,BayesianRidge,coef_ (absolute values),83
tech_tf_development_platform_missing,16.563259450622063,BayesianRidge,coef_ (absolute values),84
tech_tf_architecture_stand_alone,16.04065718504029,BayesianRidge,coef_ (absolute values),85
external_eef_organisation_type_financial_banking_insurance_stock,10.905702262601153,BayesianRidge,coef_ (absolute values),86
external_eef_organisation_type_wholesale_and_retail_trade,9.190680700121618,BayesianRidge,coef_ (absolute values),87
project_prf_relative_size_xxs,8.562692504961404,BayesianRidge,coef_ (absolute values),88
process_pmf_development_methodologies_unified_process,6.4330676031933365,BayesianRidge,coef_ (absolute values),89
project_prf_development_type_enhancement,2.3115338205539047,BayesianRidge,coef_ (absolute values),90
functional_size_group_xxl_9000_17999,1.893653352396342,BayesianRidge,coef_ (absolute values),91
project_prf_year_of_project,1.0333343199697379e-12,BayesianRidge,coef_ (absolute values),92
