feature,importance,model,importance_type,rank
project_prf_relative_size_xl,0.00032805725503468053,GradientBoostingRegressor,feature_importances_,44
external_eef_organisation_type_banking_insurance_stock,0.0002862543511294175,GradientBoostingRegressor,feature_importances_,45
project_prf_relative_size_missing,0.0002476209307759023,GradientBoostingRegressor,feature_importances_,46
process_pmf_development_methodologies_missing,0.00024148759637512536,GradientBoostingRegressor,feature_importances_,47
tech_tf_development_platform_missing,0.00016800901287845974,GradientBoostingRegressor,feature_importances_,48
project_prf_application_type_auditing management,0.00016212272936742475,GradientBoostingRegressor,feature_importances_,49
tech_tf_architecture_multi_tier,0.00015674180140935127,GradientBoostingRegressor,feature_importances_,50
tech_tf_development_platform_mr,0.00015146219806384353,GradientBoostingRegressor,feature_importances_,51
project_prf_development_type_enhancement,0.00014316391466965872,GradientBoostingRegressor,feature_importances_,52
process_pmf_development_methodologies_agile_development,0.00011920784547487521,GradientBoostingRegressor,feature_importances_,53
external_eef_organisation_type_communications,0.00011731415295224502,GradientBoostingRegressor,feature_importances_,54
project_prf_development_type_new_development,0.00010088256396650197,GradientBoostingRegressor,feature_importances_,55
tech_tf_architecture_client_server,8.290874081294968e-05,GradientBoostingRegressor,feature_importances_,56
project_prf_team_size_group_2,7.85465208278393e-05,GradientBoostingRegressor,feature_importances_,57
project_prf_team_size_group_3_4,7.103257440670778e-05,GradientBoostingRegressor,feature_importances_,58
project_prf_relative_size_xs,6.774150147233402e-05,GradientBoostingRegressor,feature_importances_,59
functional_size_group_xxl_9000_17999,4.0755465257318524e-05,GradientBoostingRegressor,feature_importances_,60
tech_tf_architecture_stand_alone,3.6810175639399056e-05,GradientBoostingRegressor,feature_importances_,61
project_prf_relative_size_xxl,2.1278539027989502e-05,GradientBoostingRegressor,feature_importances_,62
process_pmf_development_methodologies_lean,1.884411367040121e-05,GradientBoostingRegressor,feature_importances_,63
project_prf_application_type_missing,0.0,GradientBoostingRegressor,feature_importances_,64
tech_tf_architecture_multi_tier_client_server,0.0,GradientBoostingRegressor,feature_importances_,65
project_prf_application_type_management or performance reporting; online analysis and reporting,0.0,GradientBoostingRegressor,feature_importances_,66
process_pmf_development_methodologies_unified_process,0.0,GradientBoostingRegressor,feature_importances_,67
tech_tf_client_server_yes,0.0,GradientBoostingRegressor,feature_importances_,68
tech_tf_architecture_multi_tier_with_web_public_interface,0.0,GradientBoostingRegressor,feature_importances_,69
project_prf_application_type_business application,0.0,GradientBoostingRegressor,feature_importances_,70
project_prf_case_tool_used_yes,0.0,GradientBoostingRegressor,feature_importances_,71
external_eef_organisation_type_financial_banking_insurance_stock,0.0,GradientBoostingRegressor,feature_importances_,72
project_prf_team_size_group_9_14,0.0,GradientBoostingRegressor,feature_importances_,73
project_prf_team_size_group_5_8,0.0,GradientBoostingRegressor,feature_importances_,74
external_eef_organisation_type_medical_and_health_care,0.0,GradientBoostingRegressor,feature_importances_,75
external_eef_organisation_type_wholesale_and_retail_trade,0.0,GradientBoostingRegressor,feature_importances_,76
project_prf_application_type_operating system or software utility,0.0,GradientBoostingRegressor,feature_importances_,77
project_prf_application_group_infrastructure_software,0.0,GradientBoostingRegressor,feature_importances_,78
project_prf_application_type_workflow support & management,0.0,GradientBoostingRegressor,feature_importances_,79
project_prf_application_group_real_time_application,0.0,GradientBoostingRegressor,feature_importances_,80
project_prf_development_type_re_development,0.0,GradientBoostingRegressor,feature_importances_,81
project_prf_application_type_electronic data interchange,0.0,GradientBoostingRegressor,feature_importances_,82
tech_tf_language_type_4gl,0.0,GradientBoostingRegressor,feature_importances_,83
project_prf_application_type_customer billing/relationship management,0.0,GradientBoostingRegressor,feature_importances_,84
project_prf_application_type_online analysis and reporting,0.0,GradientBoostingRegressor,feature_importances_,85
project_prf_application_type_management or performance reporting,0.0,GradientBoostingRegressor,feature_importances_,86
project_prf_application_type_mobile application,0.0,GradientBoostingRegressor,feature_importances_,87
external_eef_organisation_type_education_institution,0.0,GradientBoostingRegressor,feature_importances_,88
project_prf_relative_size_xxs,0.0,GradientBoostingRegressor,feature_importances_,89
project_prf_application_type_cards and payments,0.0,GradientBoostingRegressor,feature_importances_,90
project_prf_team_size_group_31_40,0.0,GradientBoostingRegressor,feature_importances_,91
project_prf_year_of_project,0.0,GradientBoostingRegressor,feature_importances_,92
